freebase:id,wikipedia:id,viaf:id,lcnaf:id,moma:id,vanda:id,ima:id,ch:id,ch:name
/m/052175v,20693172,,,,,,18538027,Raoul Pène DuBois
/m/02r2jsw,11173585,,,,,,18538099,William Drenttel
/m/01dlz0,208445,,,,,,18538145,David Adler
/m/0k3n88l,36373886,,,,,,18538189,Warren Platner
,,,,,,,18538205,Robert Valentine
/m/0dky99,5417392,,,,,,18538211,Anthony Russo
/m/01xf8c,335382,,,,,,18538243,Bell South
,,,,,,,18538269,Yamato
/m/073p76,2321821,,,,,,18538351,Andrea Sacchi
/m/049_9l,1142540,,,36,,,18538405,Eero Aarnio
/m/0bvlpb,4294295,,,8062,,,18538415,Hans Coray
/m/07p6t_,2577264,39646235,,4394,6445,,18538421,Joseph Maria Olbrich
/m/065kvh,1911257,,,,,,18538435,Henckels
,,,,,,,18538465,Expansion
/m/02vy8nr,12267479,,,,9241,,18538493,Robert Cruikshank
/m/09v9x8w,25688979,,,,,,18538495,Richard Dighton
,,,,,,,18538503,John Brodie
/m/02w8wcy,12492264,,,,,,18538509,James Byres
/m/080pr82,24776946,,,,57784,,18538511,Carlo Giuliano
/m/0jky46z,35574367,,,,,18297149,18538545,Klaus Moje
,,,,,,,18538547,Kandern
,,,,,,,18538561,Paul Speck
/m/0b5x4x,30859473,,,,,,18538573,Sir Jeffry Wyatville
/m/0h654c,7137356,,,,,,18538579,Domenico Antonio Vaccaro
,,,,,,,18538625,Antonio Lopez
,,,,,,,18538635,Page Wood
/m/0gg8pd1,30832561,,,,,,18538643,Laurie Rosenwald
/m/0269_qf,7724383,,,,33448,,18538665,Henry Alken
/m/0h68s8j,33134628,,,,,,18538693,Sid Daniels
,,,,,,,18538719,Robin Roberts
/m/087q0f,2864948,,,,11512,,18538803,André-Charles Boulle
,,,,,,,18538805,Kahla
,,,,,,,18538811,Fraureuth
/m/06_vrx2,23850059,,,4999,,,18538889,Gilbert Rohde
/m/05sz9jx,22364221,,,,,,18538919,Artur Berger
/m/02z1jsb,12963288,,,,,18308519,18538965,Yves Béhar
/m/027s_wt,9002363,,,7588,,18307187,18539061,Marcel Wanders
/m/0c6_7z,4522644,,,,13416,,18539069,Lucien Lelong
/m/0h973m2,33455863,,,,,,18539113,Heidelberg Painter
/m/072427,2301208,,,,,,18539153,Louis Carrogis
,,,,,,,18539211,Weissenberg
/m/0276vb2,8531196,,,,,,18539221,Vincenzo Brenna
/m/04jgv,17839,,,,648,,18539239,London Underground
/m/027jchd,8777224,,,,,,18539241,Hideko Takahashi
/m/075_fl,2353424,47654143,,4197,,,18539247,Elie Nadelman
/m/03hznf0,18450562,,,,,,18539253,Kyte
/m/04g1ch0,17480034,,,,,,18539285,Adelaide Alsop Robineau
/m/0dvdql,5596805,,,,37338,,18539287,Artus Van Briggle
,,,,,,,18539309,Felix the Cat Productions
/m/05f7_z7,21452570,,,,,,18539311,Bruno Monguzzi
/m/0dyb08,5651864,,,,,,18539343,Dan Reisinger
/m/02rlnpw,11615214,,,,,,18539377,Gustave Baumann
/m/01b7lc,191921,,,,,,18539387,Art Center College of Design
/m/05xxhp,1798700,,,,,,18539407,Edmé Bouchardon
/m/0c424,44517,,,,12412,,18539409,François Boucher
/m/04y95jm,20113885,,,,,,18539457,Peter Shire
/m/0bt8mx,4268907,,,,,,18539477,Moss Rose
/m/04xr86,1375125,,,,,,18539487,Heinrich Vogeler
/m/01rs82,299978,,,,,,18539553,John Davison Rockefeller Jr.
,,,,,,,18539563,Chris Taylor
